CalonMahasiswaID	NamaLengkap	TempatLahir	NIK	Email	JenisKelamin	Alamat
10706	Ariya Dhani Hilal Afdholi	Kotamobagu	533527730380969	alambana39@example.net	Laki-laki	Kabupaten Tabanan, Bali
10707	Syukra Wahyu Ramadhan	Pematangsiantar	522729330688577	azaleaharyanto@example.net	Perempuan	Kabupaten Badung, Bali
10708	Faiz Maulana Achsan	Mojokerto	505145578790496	siska69@example.net	Perempuan	Kota Bekasi, Jawa Barat
10709	Dinar Hartanti Murdhaningrum	Sabang	522271235216677	martani44@example.com	Perempuan	Kabupaten Jembrana, Bali
10710	Safira Dhina Ariyani	Depok	515981433992824	jrajata@example.org	Laki-laki	Kabupaten Bangli, Bali
10711	Tegar Nur Akhsanul Mushaf	Sawahlunto	571313234035915	gandipuspita@example.net	Perempuan	Kota Mojokerto, Jawa Timur
10712	Nelvin Okta Huda Winarso	Purwokerto	533002323119796	thamrinpadma@example.org	Laki-laki	Kota Malang, Jawa Timur
10713	Muhammad Hidayat Tasidin	Pangkalpinang	527319992423703	sihombingasmuni@example.org	Laki-laki	Kabupaten Indramayu, Jawa Barat
10714	Robby Ulung Pambudi	Kupang	572087256593107	mthamrin@example.com	Laki-laki	Kota Mojokerto, Jawa Timur
10715	Mochamad Cahyoh Harianto	Tidore Kepulauan	582608219767060	tmaryadi@example.org	Laki-laki	Kabupaten Tabanan, Bali
10716	Muhammad Ajrun Falah	Banjarbaru	530514193900457	waluyorusman@example.com	Perempuan	Kota Denpasar, Bali
10717	Achmad Fadjar Maulana Firdaus	Palopo	510004402951777	rafid81@example.com	Laki-laki	Kabupaten Badung, Bali
10718	Aisyah Fadzila Hani	Pariaman	510874829479387	yunitanugroho@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
10719	Johannes Vanreen Manurung	Kendari	529436999529433	wmarbun@example.com	Perempuan	Kota Depok, Jawa Barat
10720	Milkha Solagracia	Kupang	526936394996404	ade84@example.com	Laki-laki	Kota Surabaya, Jawa Timur
10721	Mega Dewi Khadijah	Balikpapan	500177823005416	bambangnasyidah@example.org	Laki-laki	Kota Semarang, Jawa Tengah
10722	Aulia Dwi Nur Aini	Batu	515783597304229	zharyanto@example.com	Laki-laki	Kabupaten Pati, Jawa Tengah
10723	Denis Firmansyah	Surabaya	578410135007681	baktiadihasanah@example.com	Laki-laki	Kabupaten Tangerang, Banten
10724	Kanya Aisha Taufik	Tarakan	543024165080488	siska14@example.net	Perempuan	Kabupaten Tabanan, Bali
10725	Muhammad Daffa Harits	Sukabumi	575821693528130	pwasita@example.org	Perempuan	Kota Tegal, Jawa Tengah
10726	Erick Rafael Sihombing	Makassar	531304461155935	makara48@example.com	Laki-laki	Kabupaten Purwakarta, Jawa Barat
10727	Jihan Husnia Utomo	Pangkalpinang	542677687660737	kuswoyowira@example.org	Laki-laki	Kota Medan, Sumatera Utara
10728	Muhammad Zuhdi	Madiun	559839913912934	awaskita@example.net	Perempuan	Kota Tegal, Jawa Tengah
10729	Duevano Fairuz Pandya	Meulaboh	514373903158679	mardhiyahlembah@example.org	Perempuan	Kota Madiun, Jawa Timur
10730	Gunawan Budi Prakoso	Dumai	523493830819995	teguh30@example.net	Perempuan	Kota Malang, Jawa Timur
10731	Ristiya Rachma Pramesti	Palangkaraya	520788529397917	edisonlaksmiwati@example.org	Perempuan	Kabupaten Pasuruan, Jawa Timur
10732	Graciella Eleonora Joyvita	Jambi	524456684614169	wibowofarhunnisa@example.org	Perempuan	Kota Surakarta, Jawa Tengah
10733	Deril Rendyarko	Sawahlunto	531722286281497	maryatitirta@example.com	Perempuan	Kabupaten Purwakarta, Jawa Barat
10734	Renaldi Dewangga Putra Wandi	Sibolga	586806637845891	budiyantoopung@example.com	Laki-laki	Kota Depok, Jawa Barat
10735	Daffa' Pramukti Arkhab	Bau-Bau	595145105312160	ardiantouda@example.com	Perempuan	Kota Semarang, Jawa Tengah
10736	Anisa Rahmah	Depok	563561986559401	emegantara@example.com	Perempuan	Kota Bekasi, Jawa Barat
10737	Mohammad Yusron Sidqi	Samarinda	562529742721764	vero42@example.org	Laki-laki	Kota Medan, Sumatera Utara
10738	Rizki Puspitasari	Tomohon	511443669230549	yusufwulandari@example.com	Perempuan	Kota Tegal, Jawa Tengah
10739	Muhammad Benaldo Anugrah Putra	Tarakan	529154631503031	andrianitedi@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
10740	Aisyah Amalia	Semarang	563663603172346	mayasaridaliman@example.com	Laki-laki	Kabupaten Pasuruan, Jawa Timur
10741	Iftin Farekana Mufidah	Binjai	558177976384722	prabaharyanto@example.com	Perempuan	Kabupaten Tangerang, Banten
10742	Qurrota A'yunin	Tarakan	584365706581474	wahyudinjaka@example.com	Perempuan	Kabupaten Bangli, Bali
10743	Endang Nur Hanifah	Cimahi	509776101472379	jabalhastuti@example.org	Perempuan	Kabupaten Badung, Bali
10744	Fahreza Ali	Bukittinggi	501847267613258	dsuwarno@example.org	Perempuan	Kabupaten Pasuruan, Jawa Timur
10745	Ghazi Amalul Putra	Bandar Lampung	570861384552706	jarwa50@example.org	Perempuan	Kabupaten Tangerang, Banten
10746	Shendi Haris Firmansyah	Bandar Lampung	549611365816902	paramitawahyudin@example.org	Laki-laki	Kota Madiun, Jawa Timur
10747	Daru Kresna Prasetyo	Manado	512829144351867	dananglatupono@example.net	Perempuan	Kabupaten Blitar, Jawa Timur
10748	Yola Darma Dhaifulla	Malang	587751736049236	pandumanullang@example.org	Laki-laki	Kabupaten Tangerang, Banten
10749	Muhammad Alief Dwi Fahriza	Surakarta	534900311892862	anita24@example.net	Laki-laki	Kota Bekasi, Jawa Barat
10750	Shakeela Dana Samara	Kota Administrasi Jakarta Selatan	548006933173702	mayasaricecep@example.org	Laki-laki	Kabupaten Indramayu, Jawa Barat
10751	Alfan Lukeyan Rizki	Mataram	519369420156177	niswahyudi@example.org	Perempuan	Kota Madiun, Jawa Timur
10752	Rania Prastyka	Solok	579151408729206	dardianto@example.com	Laki-laki	Kota Surabaya, Jawa Timur
10753	Fadlurahman Rasyid	Mataram	579498070248171	daryani@example.org	Laki-laki	Kota Surakarta, Jawa Tengah
10754	Muchammad Farchan	Denpasar	505021256003853	csaputra@example.org	Laki-laki	Kabupaten Pasuruan, Jawa Timur
10755	Khansa Az-Zahra	Tasikmalaya	547243111353372	naradiwulandari@example.org	Perempuan	Kabupaten Tabanan, Bali
10756	Desi Andrianti Rukhmana	Probolinggo	585127194415788	jnatsir@example.org	Laki-laki	Kabupaten Pati, Jawa Tengah
10757	Sahala Ronauli Immanuel Simatupang	Denpasar	590340001518816	zamira05@example.net	Perempuan	Kota Tegal, Jawa Tengah
10758	Sendy Prismana Nurferian	Tanjungpinang	502633078885171	pbudiman@example.net	Perempuan	Kota Bogor, Jawa Barat
10759	Stevan Imanuel Sembiring	Sukabumi	513127512577668	hasan54@example.org	Perempuan	Kabupaten Pasuruan, Jawa Timur
10760	Moh. Rizal	Salatiga	544148816861645	luwes13@example.net	Laki-laki	Kota Surakarta, Jawa Tengah
10761	Farah Tasya Nabila	Pekalongan	572706107564003	tina76@example.net	Laki-laki	Kabupaten Tabanan, Bali
10762	Rizka Zakkia Alfianti	Banjarbaru	516053356050989	clestari@example.net	Laki-laki	Kota Surabaya, Jawa Timur
10763	Hanandaru Mahaputra Purwanto	Tomohon	581811030858432	puspitamaimunah@example.net	Perempuan	Kota Tegal, Jawa Tengah
10764	I Gusti Agung Ngurah Adhi Sanjaya	Padang Sidempuan	541422143922715	vsimanjuntak@example.com	Perempuan	Kabupaten Pati, Jawa Tengah
10765	Ahmad Syarifudin Alamsyah	Bandung	533811211548984	snarpati@example.org	Laki-laki	Kota Bekasi, Jawa Barat
10766	Sukma Wahyu Ningrum	Solok	524429383381821	simanjuntakghani@example.com	Laki-laki	Kabupaten Badung, Bali
10767	Al Hanuf Puspitasari	Lubuklinggau	509627624054372	foktaviani@example.net	Laki-laki	Kota Bekasi, Jawa Barat
10768	Noval Aji Nufrizal	Subulussalam	560456915920766	febiramadan@example.com	Perempuan	Kota Mojokerto, Jawa Timur
10769	Titania Asyifa Putri	Kendari	572966597202558	sakurapangestu@example.com	Laki-laki	Kota Madiun, Jawa Timur
10770	Brasta Prabangkara	Prabumulih	506853528001549	xhalimah@example.org	Laki-laki	Kota Bogor, Jawa Barat
10771	Rule Lulu Damara	Banjarbaru	588254200941078	suwarnojagaraga@example.net	Perempuan	Kabupaten Bangli, Bali
10772	Nurul Aini	Batu	512972123690412	tfirgantoro@example.net	Perempuan	Kabupaten Blitar, Jawa Timur
10773	Muhammad Syarifuddin	Subulussalam	592722163048230	mrahayu@example.com	Laki-laki	Kota Bogor, Jawa Barat
10774	Bagas Satrio Wicaksono	Tomohon	568094356510058	tasdikmaheswara@example.com	Laki-laki	Kabupaten Badung, Bali
10775	Lady Lidya Vega Jacobus	Pekanbaru	592056009117345	irnanto64@example.org	Laki-laki	Kota Bogor, Jawa Barat
10776	Fadil Prasetya Mahendra Putra	Kota Administrasi Jakarta Selatan	521285484883673	irwanmaulana@example.org	Laki-laki	Kabupaten Cirebon, Jawa Barat
10777	Annisa Safinaturrohmah	Mojokerto	505248312351457	bakiadiwahyudin@example.net	Perempuan	Kabupaten Tangerang, Banten
10778	Sulistiana	Kotamobagu	521277795746577	hpangestu@example.com	Laki-laki	Kabupaten Purwakarta, Jawa Barat
10779	Nailul Khamidah	Padangpanjang	547342579692694	prayogo14@example.org	Laki-laki	Kota Medan, Sumatera Utara
10780	Tilman Eldon	Kota Administrasi Jakarta Utara	535977586275852	purwarajata@example.org	Laki-laki	Kabupaten Badung, Bali
10781	Wulan Rahmadini	Padang	549960949662907	najibnugroho@example.org	Perempuan	Kota Bogor, Jawa Barat
10782	Robi`Atul Aliyah	Tual	527313958104946	ylaksita@example.com	Laki-laki	Kabupaten Indramayu, Jawa Barat
10783	Yosy Pratama Syafruddin	Mojokerto	551024452949135	bakianto43@example.org	Laki-laki	Kabupaten Indramayu, Jawa Barat
10784	Dea Puspita Verarita	Bogor	515690247231943	flaksmiwati@example.com	Perempuan	Kabupaten Pati, Jawa Tengah
10785	Titus Patrick Lovsufer Sinaga	Pasuruan	562073424628246	uda79@example.com	Laki-laki	Kota Malang, Jawa Timur
10786	Sabela Widya Putri	Metro	512242218369396	jaswadi63@example.net	Perempuan	Kabupaten Purwakarta, Jawa Barat
10787	Lailus Shofi Mahirah	Tasikmalaya	527013101493003	estiawan12@example.org	Perempuan	Kota Malang, Jawa Timur
10788	Wulan Nur Octaviani	Payakumbuh	527240827025105	ganep36@example.com	Perempuan	Kabupaten Tangerang, Banten
10789	Dafina Farah Fatima	Tebingtinggi	567060032048770	editamba@example.org	Perempuan	Kota Tegal, Jawa Tengah
10790	Nur Aulia Rahma	Serang	530458204898943	daniswarawacana@example.com	Perempuan	Kota Mojokerto, Jawa Timur
10791	Hanun Shaka Puspa	Sabang	548541527357205	claksita@example.org	Laki-laki	Kota Tasikmalaya, Jawa Barat
10792	I Gusti Ayu Pradnya Widyanti Sandhi	Palu	559689542932991	khardiansyah@example.org	Laki-laki	Kota Tasikmalaya, Jawa Barat
10793	Andika Nur Habibi	Pagaralam	573318298168807	gamantomegantara@example.org	Perempuan	Kabupaten Tabanan, Bali
10794	Arya Krisna Herdian Firdausy	Sungai Penuh	599008307369620	vino38@example.net	Laki-laki	Kabupaten Tabanan, Bali
10795	Muhammad Satria Bintang Pratama	Padangpanjang	543821788828318	viktor65@example.com	Laki-laki	Kota Madiun, Jawa Timur
10796	Dheas Pinda Prayoga	Tarakan	571644570763370	blailasari@example.net	Laki-laki	Kabupaten Indramayu, Jawa Barat
10797	Andhini Shafa Isnaini	Cirebon	522777429853450	ufujiati@example.org	Perempuan	Kota Bekasi, Jawa Barat
10798	Dentin RokOSIS Nurmawati	Tual	529129416129283	balanggasitorus@example.org	Perempuan	Kabupaten Pati, Jawa Tengah
10799	Calvin Ashari Dwiska	Subulussalam	539994963475960	mayasarikoko@example.org	Laki-laki	Kota Tasikmalaya, Jawa Barat
10800	Ainishafa	Tasikmalaya	501412981562224	estionopranowo@example.com	Laki-laki	Kota Surabaya, Jawa Timur
10801	Yusuf Darma Ramadhan	Bau-Bau	517637090757182	tpalastri@example.org	Perempuan	Kota Medan, Sumatera Utara
10802	Erina Triana Suroto	Sungai Penuh	535390554970422	aardianto@example.com	Perempuan	Kota Depok, Jawa Barat
10803	Dita Dwina Pangestu	Batu	514908557854980	artantosuryatmi@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
10804	Efan Aditya Raya Refandy	Banjarbaru	536796508983068	atmalatupono@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
10805	Muhammad Vickyo Rafif Exantra	Kendari	571241352998959	cemanisaragih@example.com	Laki-laki	Kabupaten Blitar, Jawa Timur
10806	Herawati Zuka Marta Subadra	Metro	567328759761371	ulyamardhiyah@example.net	Laki-laki	Kota Surakarta, Jawa Tengah
10807	Daniar Ihza Carundyatama	Lubuklinggau	520230573609529	jabalsudiati@example.com	Perempuan	Kabupaten Jembrana, Bali
10808	Devina Mayda Arista Cahyani	Tegal	573444480710380	yuliarticakrawala@example.com	Perempuan	Kota Bekasi, Jawa Barat
10809	Kadek Imelda Anindra Eraswati	Subulussalam	580771451602180	enteng77@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
10810	Angelya Firda Priyangga	Kota Administrasi Jakarta Timur	528173772683066	najmudincahyadi@example.com	Laki-laki	Kabupaten Tabanan, Bali
10811	Yustinus Adhitya Deandra Chrysmianto	Surabaya	513801355386280	wastutiratih@example.net	Laki-laki	Kabupaten Tabanan, Bali
10812	Syavira Aulia Agustin	Serang	542264455914832	permadivega@example.com	Perempuan	Kabupaten Tabanan, Bali
10813	Rendy Anfi Yudha	Kota Administrasi Jakarta Utara	575394612041616	melindarajasa@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
10814	Finda Setyacahyani Putri	Batu	510850987469833	swahyuni@example.net	Laki-laki	Kabupaten Pati, Jawa Tengah
10815	David Tjipto	Tegal	596934689019949	drajat35@example.com	Laki-laki	Kota Tasikmalaya, Jawa Barat
10816	Muhammad Alfin Hadiq	Purwokerto	582215390099802	emaswahyudin@example.com	Laki-laki	Kabupaten Indramayu, Jawa Barat
10817	Trifena Ayu Kusuma	Palembang	504335443167068	fpermadi@example.net	Laki-laki	Kabupaten Indramayu, Jawa Barat
10818	Bhisma Kusuma Wardhana	Jayapura	547818720984791	ichaanggriawan@example.com	Perempuan	Kota Tegal, Jawa Tengah
10819	Aprilia Noviyanti	Ambon	531750877505254	wprasasta@example.org	Laki-laki	Kota Bogor, Jawa Barat
10820	Dimas Muhamad Rouf	Bandar Lampung	567385064765202	rfarida@example.org	Laki-laki	Kabupaten Indramayu, Jawa Barat
10821	Muhammad Aufa Hakim	Batam	527833405251057	hana76@example.net	Laki-laki	Kabupaten Tangerang, Banten
10822	Dyas Amorita Radhwa Nashirah	Salatiga	516274857228461	sihombingjoko@example.net	Perempuan	Kabupaten Purwakarta, Jawa Barat
10823	Octavianus Immanuel Christpurwanto	Cimahi	573120742936031	wardayasitorus@example.org	Perempuan	Kota Bogor, Jawa Barat
10824	Diva Tsabita Shabrina Aziz	Parepare	545146056237420	sudiatiwaluyo@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
10825	Marsekal Dias Sugama	Kupang	572774193198510	estiawan31@example.net	Perempuan	Kota Mojokerto, Jawa Timur
10826	Nanda Ayu Windasari	Surakarta	546091766038159	hakimpia@example.org	Laki-laki	Kabupaten Bangli, Bali
10827	Tyara Nor Ramadhani	Palopo	569212720695283	langgeng50@example.org	Perempuan	Kota Depok, Jawa Barat
10828	Khusnul Khotimah	Pasuruan	556496589600018	setiawanparman@example.org	Perempuan	Kota Medan, Sumatera Utara
10829	Bunga Jasmine Nur Sabrina	Yogyakarta	545941706643507	asirwadasitorus@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
10830	Ahmades Deka Damayunanta	Tanjungbalai	546831240612690	cagakgunarto@example.org	Perempuan	Kabupaten Badung, Bali
10831	Fani Nur Ummatin	Kediri	560101852327943	amandala@example.org	Perempuan	Kota Malang, Jawa Timur
10832	Mutia H Br Sinuraya	Jayapura	512540806928725	xanggraini@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
10833	Sheranee Sejiwa Sabilla Ismail	Cilegon	516844298377873	bagiyahidayanto@example.org	Perempuan	Kota Mojokerto, Jawa Timur
10834	Elizabeth Sondang Indah Maristela Sitanggang	Tarakan	593161455184911	haryantiradit@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
10835	Tariza Jovany Indiari	Padang	536520764616820	hariwidiastuti@example.org	Perempuan	Kota Semarang, Jawa Tengah
10836	Kusumaning Chasanah	Tasikmalaya	516995812524909	prasetyasamsul@example.net	Perempuan	Kabupaten Jembrana, Bali
10837	Shauma Aulya Zahra	Sorong	599599506844442	laksmiwatimelinda@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
10838	Fatimah Qurroh Aini	Cirebon	571849020012142	maryadisusanti@example.com	Perempuan	Kabupaten Indramayu, Jawa Barat
10839	I Gusti Ayu Anggita Prameswari	Bengkulu	524271012025508	swahyuni@example.org	Perempuan	Kota Mojokerto, Jawa Timur
10840	Hanin Az Zahro	Semarang	550035528274519	jayadi11@example.org	Laki-laki	Kota Bogor, Jawa Barat
10841	Cindy Ulul Azmi Munir	Pasuruan	511657664093389	kpalastri@example.org	Perempuan	Kota Surabaya, Jawa Timur
10842	Savero Janus Khatulistiwa	Lhokseumawe	513195384779084	tiaraputra@example.net	Laki-laki	Kota Bekasi, Jawa Barat
10843	Fatimah	Bontang	593335631912302	permadihasim@example.net	Laki-laki	Kota Denpasar, Bali
10844	Dwi Tarti	Blitar	544160962216524	pranatahastuti@example.org	Perempuan	Kota Malang, Jawa Timur
10845	Wanda Dwi Febrianti	Cilegon	531785037983184	pangeran49@example.org	Perempuan	Kabupaten Bangli, Bali
10846	Keyisa Raihan Illah Setiadi	Cirebon	515068871222040	zalindrahassanah@example.org	Laki-laki	Kota Surabaya, Jawa Timur
10847	Muhammad Bariq Javier	Palopo	557954904237313	wulan64@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
10848	Muhammad Nur Fauzi	Banjarbaru	593577369754400	mursinin43@example.net	Perempuan	Kabupaten Purwakarta, Jawa Barat
10849	Muhammad Rafif Hidayatullah	Balikpapan	570861407798024	maryadiluwar@example.com	Laki-laki	Kota Semarang, Jawa Tengah
10850	Sherly Nur Aziza	Ambon	502011109963421	gading65@example.com	Perempuan	Kota Denpasar, Bali
10851	Amsyar Hayato Mukti Utomo	Kendari	549739599935743	wulan63@example.org	Perempuan	Kota Tegal, Jawa Tengah
10852	Yuli Rahmawati Dwi Rahayu Ningrum	Tomohon	597834482824065	wprasasta@example.com	Laki-laki	Kabupaten Jembrana, Bali
10853	Adzana Isanti Wulandari	Padang Sidempuan	520308102758369	purwantijaya@example.org	Laki-laki	Kota Surabaya, Jawa Timur
10854	Khalida Aurora Amanda Putri	Parepare	512533228239475	wirdaprastuti@example.net	Laki-laki	Kota Bogor, Jawa Barat
10855	Rizki Ashari	Serang	583002612358510	dariatinuraini@example.com	Laki-laki	Kabupaten Pasuruan, Jawa Timur
10856	Syaikha Syafira Atharina	Pontianak	570461978467854	usirait@example.org	Perempuan	Kota Depok, Jawa Barat
10857	Amelia Zakiya Sabrina	Pekalongan	577467191780952	mahmud45@example.org	Laki-laki	Kabupaten Pasuruan, Jawa Timur
10858	Artati Mayangga Pramesthi	Serang	542304880347189	puspa29@example.org	Perempuan	Kabupaten Indramayu, Jawa Barat
10859	Akbar Putra Asenti Priyanto	Yogyakarta	577014334026629	okto77@example.net	Perempuan	Kabupaten Jembrana, Bali
10860	Rizky Alviando	Cirebon	559374993993714	purwa60@example.org	Perempuan	Kota Semarang, Jawa Tengah
10861	Queen Salwa Nabilah Nu'man	Palembang	597717505646775	kasiran14@example.net	Perempuan	Kabupaten Jembrana, Bali
10862	Surya Ramahdani Damsuki	Kota Administrasi Jakarta Pusat	589196162254464	nugrohojarwi@example.com	Perempuan	Kota Medan, Sumatera Utara
10863	Yasmin Nurul Maulidia	Dumai	565202142266364	luluhjailani@example.net	Perempuan	Kota Medan, Sumatera Utara
10864	Ferdika Pradana Putra Hidayat	Lhokseumawe	567887095618339	salsabila15@example.net	Perempuan	Kota Madiun, Jawa Timur
10865	Novia Dea Ramadhan	Pematangsiantar	525182298684198	siraitsamsul@example.net	Laki-laki	Kabupaten Indramayu, Jawa Barat
10866	Andira Yulianengtias	Batam	504661353964807	husada@example.net	Perempuan	Kota Denpasar, Bali
10867	Anggrarista Nusty Alivia	Serang	571327464174534	uhastuti@example.com	Perempuan	Kabupaten Badung, Bali
10868	Muhammad Yusuf Abdillah	Medan	509032488727043	radit43@example.net	Perempuan	Kota Mojokerto, Jawa Timur
10869	Azizah	Palembang	507099379701429	xananapermadi@example.org	Perempuan	Kabupaten Jembrana, Bali
10870	Pranata Nuari Adi	Tebingtinggi	516410266970432	cagakwacana@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
10871	Aryan Shafa Wardana	Palembang	528909869624373	haryantifitriani@example.org	Perempuan	Kota Tegal, Jawa Tengah
10872	M. Taufiqul Huda	Probolinggo	545979357103711	nasyidahrespati@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
10873	Muhammad Daffa' Ashdaqfillah	Banjar	555728701161400	cintapurwanti@example.net	Perempuan	Kabupaten Purwakarta, Jawa Barat
10874	Firza Aji Zunaarta	Banjarmasin	506265748578068	mulya85@example.com	Perempuan	Kabupaten Cirebon, Jawa Barat
10875	Bayu Ihsan Tsani Jatmiko	Surakarta	534654893502234	akuswoyo@example.org	Perempuan	Kota Bekasi, Jawa Barat
10876	Hafifa Khanza Lauselang	Bontang	571833265495213	siregarendra@example.net	Laki-laki	Kabupaten Tabanan, Bali
10877	Alvina Viasty	Cilegon	576788117065507	janemustofa@example.org	Perempuan	Kota Bogor, Jawa Barat
10878	Thomas Juan Mahardika Suryono	Banjarbaru	566496488208294	latuponokarsa@example.net	Laki-laki	Kota Bogor, Jawa Barat
10879	Desiamy Fitria	Tarakan	519245932324362	sihombingrahayu@example.net	Laki-laki	Kabupaten Tabanan, Bali
10880	Fany Eka Setiyawan	Tangerang	572164134463218	tedi69@example.net	Perempuan	Kabupaten Indramayu, Jawa Barat
